Date,AAPL,AMZN,MSFT,TSLA,SPY
2022-02-11,165.2308349609375,153.2935028076172,284.82550048828125,286.6666564941406,416.6396789550781
2022-02-14,165.46600341796875,155.16700744628906,284.78692626953125,291.9200134277344,415.2775573730469
2022-02-15,169.2969512939453,156.510498046875,290.06756591796875,307.4766540527344,421.9747314453125
2022-02-16,169.0618133544922,158.10049438476562,289.72900390625,307.7966613769531,422.44757080078125
2022-02-17,165.46600341796875,154.65249633789062,281.2451477050781,292.1166687011719,413.42352294921875
2022-02-18,163.91795349121094,152.60150146484375,278.5364990234375,285.6600036621094,410.74658203125
2022-02-22,160.99819946289062,150.19749450683594,278.3333435058594,273.84332275390625,406.33856201171875
2022-02-23,156.83413696289062,144.82699584960938,271.12640380859375,254.67999267578125,399.13067626953125
2022-02-24,159.4501495361328,151.35800170898438,284.9792785644531,266.92333984375,405.13726806640625
2022-02-25,161.5174560546875,153.7884979248047,287.6104431152344,269.9566650390625,414.0761413574219
2022-02-28,161.78201293945312,153.56300354003906,289.0422058105469,290.1433410644531,413.0168762207031
2022-03-01,159.90086364746094,151.14199829101562,285.32745361328125,288.1233215332031,406.7264099121094
2022-03-02,163.19293212890625,152.05250549316406,290.39654541015625,293.2966613769531,414.2086486816406
2022-03-03,162.8695831298828,147.89849853515625,286.265869140625,279.7633361816406,412.146484375
2022-03-04,159.87142944335938,145.64100646972656,280.4034729003906,279.42999267578125,408.7979736328125
2022-03-07,156.07968139648438,137.4530029296875,269.810791015625,268.1933288574219,396.7469787597656
2022-03-08,154.25729370117188,136.01449584960938,266.8505859375,274.79998779296875,393.7389831542969
2022-03-09,159.6558837890625,139.2790069580078,279.08782958984375,286.3233337402344,404.2953796386719
2022-03-10,155.3154754638672,146.8175048828125,276.2727355957031,279.4333190917969,402.4697570800781
2022-03-11,151.60203552246094,145.52450561523438,270.932861328125,265.1166687011719,397.3523864746094
2022-03-14,147.5751495361328,141.85299682617188,267.42138671875,255.4566650390625,394.4483947753906
2022-03-15,151.95477294921875,147.3665008544922,277.7819519042969,267.2966613769531,403.12249755859375
2022-03-16,156.3638153076172,153.10400390625,284.78570556640625,280.07666015625,412.0614318847656
